% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1234, Wed Sep  7 17:30:43 2022, <python>{}</python>
19 190 0.6655515615846435 1.63016493547842 -24776.26160104515 -2.4776261601045149e+04 -24235.566711553565 -24200.0   
20 200 0.6721830713337182 1.7166679797697704 -24776.26160104515 -2.4325187319927114e+04 -24200.0 -24200.0   
21 210 0.6964735655463978 1.780124240405259 -24776.26160104515 -2.4543368433371292e+04 -24237.73351098367 -24200.0   
22 220 0.6266574002251946 1.8366638261249222 -24776.26160104515 -2.4361650440599911e+04 -24214.366956523216 -24200.0   
23 230 0.5931363735512241 1.8987641516180271 -24776.26160104515 -2.4362717299257602e+04 -24212.960919817124 -24200.0   
24 240 0.5494149894979832 1.8091150306346262 -24776.26160104515 -2.4469096925380367e+04 -24207.258918163156 -24200.0   
25 250 0.5462981214925173 1.9677205345076194 -24776.26160104515 -2.4479938602683062e+04 -24264.50411363098 -24200.0   
26 260 0.5644645034772359 1.9618454295214791 -24776.26160104515 -2.4558532731805881e+04 -24271.041036974028 -24200.0   
27 270 0.6099080937974743 2.008981187701125 -24776.26160104515 -2.4456930388807232e+04 -24213.3831530675 -24200.0   
28 280 0.6157395106834461 2.0328577891192863 -24776.26160104515 -2.4471584662618279e+04 -24290.616988192243 -24200.0   
29 290 0.6369830574993999 2.057638962757485 -24776.26160104515 -2.4419227438536964e+04 -24260.0 -24200.0   
30 300 0.6269556809568834 2.0093026851177553 -24776.26160104515 -2.4395525383821288e+04 -24200.0 -24200.0   
31 310 0.623070378817419 2.0342210270461036 -24776.26160104515 -2.4611647421838701e+04 -24383.0 -24200.0   
32 320 0.6282025249867819 2.0723384557527593 -24776.26160104515 -2.4419000000000000e+04 -24328.63073704798 -24252.0   
33 330 0.636118359083916 2.1000648061915994 -24776.26160104515 -2.4355906253062101e+04 -24200.0 -24200.0   
34 340 0.608521915535352 2.118135417708769 -24776.26160104515 -2.4443411734263747e+04 -24200.0 -24200.0   
35 350 0.5698290505067923 2.1905228406983706 -24776.26160104515 -2.4412042987541110e+04 -24232.0 -24200.0   
36 360 0.5722549345297214 2.168130025357128 -24776.26160104515 -2.4504375562957612e+04 -24248.5046990915 -24200.0   
37 370 0.5768059750311569 2.174366122046808 -24776.26160104515 -2.4395367143971082e+04 -24202.551144441826 -24200.0   
38 380 0.544861218739604 2.19164445460525 -24776.26160104515 -2.4405454792995999e+04 -24200.0 -24200.0   
39 390 0.5416810762557174 2.177470863339402 -24776.26160104515 -2.4611858011977296e+04 -24204.768342284613 -24200.0   
40 400 0.507952741786538 2.3154358337595857 -24776.26160104515 -2.4355909980474215e+04 -24200.0 -24200.0   
41 410 0.5493303138465618 2.3569879882934006 -24776.26160104515 -2.4476144034474677e+04 -24245.35051015167 -24200.0   
42 420 0.5510513665160824 2.3826758063085385 -24776.26160104515 -2.4415000000000000e+04 -24240.4829657728 -24200.0   
43 430 0.5950882470931681 2.5010663681287597 -24776.26160104515 -2.4389855057837525e+04 -24208.00051586652 -24200.0   
44 440 0.6071366059346617 2.5664697600476982 -24776.26160104515 -2.4616355767234243e+04 -24223.0 -24200.0   
45 450 0.5873698707966566 2.602026964629741 -24776.26160104515 -2.4352373721567983e+04 -24200.0 -24200.0   
46 460 0.5887438629583971 2.6716599331633946 -24776.26160104515 -2.4352784033666827e+04 -24276.322338553855 -24200.0   
47 470 0.6315818795441227 2.934472765096482 -24776.26160104515 -2.4689000000000000e+04 -24200.0 -24200.0   
48 480 0.6456613566710223 3.169178661351433 -24776.26160104515 -2.4718106793335486e+04 -24266.0 -24200.0   
49 490 0.6305785118359666 3.22708533045472 -24776.26160104515 -2.4614000000000000e+04 -24207.68554738363 -24200.0   
50 500 0.6030467799010645 3.1699720668529787 -24776.26160104515 -2.4573325187348000e+04 -24254.03598929465 -24200.0   
51 510 0.586785141765416 3.1397942707778714 -24776.26160104515 -2.4299000000000000e+04 -24209.74714189124 -24200.0   
52 520 0.5691417626980169 3.1816295311348237 -24776.26160104515 -2.4702439195932548e+04 -24220.478464172917 -24200.0   
53 530 0.554629670770632 3.2068490500421976 -24776.26160104515 -2.4534176832183683e+04 -24200.0 -24200.0   
54 540 0.5578577595227951 3.173533524794163 -24776.26160104515 -2.4447846306356023e+04 -24200.0 -24200.0   
55 550 0.5390350808279651 3.166345482646767 -24776.26160104515 -2.4391305544893858e+04 -24200.0 -24200.0   
56 560 0.5390077216067528 3.179192922141062 -24776.26160104515 -2.4439767757586385e+04 -24200.0 -24200.0   
57 570 0.5040930107483342 3.298897916761617 -24776.26160104515 -2.4515644733109471e+04 -24233.580234188586 -24200.0   
58 580 0.47996503883837704 3.3369981929060546 -24776.26160104515 -2.4389972232299348e+04 -24207.94915147232 -24200.0   
59 590 0.46321051145953157 3.3481008764332025 -24776.26160104515 -2.4520244016820161e+04 -24224.923415583 -24200.0   
60 600 0.4397693766695075 3.380462708366093 -24776.26160104515 -2.4478274136312037e+04 -24364.357573246707 -24207.179497937417   
61 610 0.4440090229487135 3.326622853854114 -24776.26160104515 -2.4622666231131261e+04 -24276.0 -24200.0   
62 620 0.4348468681015287 3.3536041130161642 -24776.26160104515 -2.4713540546380453e+04 -24260.1250974153 -24200.0   
63 630 0.43930035653024035 3.4745995613159204 -24776.26160104515 -2.4472933539391917e+04 -24276.12806458864 -24200.0   
64 640 0.4463307627779817 3.6693443969651063 -24776.26160104515 -2.4472796523446486e+04 -24340.0 -24200.0   
65 650 0.4421069614822633 3.767581867761843 -24776.26160104515 -2.4442464809514498e+04 -24272.665309556207 -24200.0   
66 660 0.41706426416757203 3.931415647920291 -24882.813013649415 -2.4882813013649415e+04 -24242.59181318828 -24200.0   
67 670 0.38461602144938656 3.8037911837539085 -24882.813013649415 -2.4554977242045545e+04 -24258.0 -24200.0   
68 680 0.3875565329874986 3.7725690944876145 -24882.813013649415 -2.4525019316871752e+04 -24289.0 -24216.95565473738   
69 690 0.41165390250790035 3.7862762543436923 -24882.813013649415 -2.4582000000000000e+04 -24235.658539002863 -24200.0   
70 700 0.3953893642071077 3.637171193568766 -24882.813013649415 -2.4464582032446469e+04 -24278.0 -24200.0   
71 710 0.39447137249939435 3.567694909091784 -24882.813013649415 -2.4601063394222001e+04 -24248.157342534818 -24200.0   
72 720 0.36265135608186727 3.372311590275422 -24882.813013649415 -2.4452000000000000e+04 -24210.026491022814 -24200.0   
73 730 0.3423865660280026 3.4475259327278818 -24882.813013649415 -2.4392000000000000e+04 -24262.005993117677 -24200.0   
74 740 0.34074471095274644 3.4079480782058797 -24882.813013649415 -2.4392000000000000e+04 -24213.12618191236 -24200.0   
75 750 0.35353433672345597 3.3675813918756172 -24882.813013649415 -2.4454015540852484e+04 -24224.884906445684 -24200.0   
76 760 0.346964258855334 3.4362883613812354 -24882.813013649415 -2.4616063394222001e+04 -24395.232688336375 -24207.498877780497   
77 770 0.33693512109128276 3.6705846892800102 -24882.813013649415 -2.4346551245257808e+04 -24281.0 -24204.732922420077   
78 780 0.3450277566001815 3.679272768489189 -24882.813013649415 -2.4611913750950429e+04 -24270.00234423745 -24200.0   
79 790 0.3536611053510296 3.8137579677163735 -24882.813013649415 -2.4599902202472844e+04 -24255.213530625457 -24200.0   
80 800 0.34970886344002866 3.725511103855827 -24882.813013649415 -2.4512135063880785e+04 -24360.868084838272 -24200.0   
81 810 0.3466281290051839 3.7300981634588286 -24882.813013649415 -2.4599873033266656e+04 -24200.0 -24200.0   
82 820 0.3326028240989657 3.8041840548250434 -24882.813013649415 -2.4555231334833923e+04 -24215.0 -24200.0   
83 830 0.32849305088964437 3.867306413432121 -24882.813013649415 -2.4581154084351343e+04 -24237.0 -24200.0   
84 840 0.34740875305151714 3.9327966450024836 -24882.813013649415 -2.4832169782772540e+04 -24474.639643971088 -24200.0   
85 850 0.35551662706743187 3.90926171248351 -24882.813013649415 -2.4682000000000000e+04 -24244.210536092312 -24200.0   
86 860 0.3280525341944928 3.9341636816987577 -24882.813013649415 -2.4603000000000000e+04 -24291.0 -24200.0   
87 870 0.3086494629775931 4.017984165021703 -24882.813013649415 -2.4614000000000000e+04 -24343.144705120812 -24200.0   
88 880 0.31259503933210364 4.161686640640588 -24882.813013649415 -2.4614000000000000e+04 -24563.969159808836 -24200.0   
89 890 0.3334765696992431 4.195772437751227 -24882.813013649415 -2.4614000000000000e+04 -24283.61736407 -24200.0   
90 900 0.3450115966426115 4.156480099962921 -24882.813013649415 -2.4497139372953850e+04 -24233.451650117255 -24200.0   
91 910 0.3463081316914881 4.020634887212608 -24882.813013649415 -2.4712184859869332e+04 -24448.82104358032 -24200.0   
92 920 0.37113441670402425 3.975026071096536 -24882.813013649415 -2.4725387841066477e+04 -24391.466945081786 -24267.2357939037   
93 930 0.3811204773222509 4.1031131942504775 -24882.813013649415 -2.4614000000000000e+04 -24213.501369858517 -24200.0   
94 940 0.3928449270957922 4.009907854476351 -24882.813013649415 -2.4614000000000000e+04 -24388.0 -24200.0   
95 950 0.4114442182745519 4.096584269459038 -24882.813013649415 -2.4581852720176834e+04 -24271.36135582078 -24200.0   
96 960 0.4108373789116151 4.088501475094551 -24882.813013649415 -2.4705629432501184e+04 -24350.722557678648 -24200.0   
97 970 0.37850904867437485 4.123083612460668 -24882.813013649415 -2.4587566232358320e+04 -24323.17811437147 -24200.0   
98 980 0.3538487451098106 4.18612684505624 -24882.813013649415 -2.4577171014069958e+04 -24291.0 -24200.0   
99 990 0.3420929916134748 4.157741126127371 -24882.813013649415 -2.4660431685213844e+04 -24291.709136059882 -24200.0   
100 1000 0.3172086476402258 4.02877985374251 -24882.813013649415 -2.4646235926404825e+04 -24328.47121213007 -24200.0   
101 1010 0.30282565791742144 4.101804072807299 -24882.813013649415 -2.4568765558224797e+04 -24432.05837585631 -24258.0   
102 1020 0.2809810864483975 4.026680720324952 -24882.813013649415 -2.4676000000000000e+04 -24229.653213262623 -24200.0   
103 1030 0.2552361374809213 3.9386924349235133 -24882.813013649415 -2.4850852702687120e+04 -24344.47545155534 -24200.0   
104 1040 0.2528428319118851 3.857677821281239 -24882.813013649415 -2.4787605119303262e+04 -24394.0 -24300.64415574906   
105 1050 0.2291016724403398 3.8838685043381123 -24882.813013649415 -2.4798472978673388e+04 -24416.657233865244 -24284.7403987324   
106 1060 0.21479421579171584 4.1399253749537905 -24882.813013649415 -2.4802000000000000e+04 -24431.651335962168 -24232.786042256932   
107 1070 0.19473088306548764 4.214491554896933 -24882.813013649415 -2.4838680046163059e+04 -24583.298095154907 -24302.627462368117   
108 1080 0.19007345556871322 4.259663152576117 -24882.813013649415 -2.4800869941559016e+04 -24603.0 -24275.398864530896   
109 1090 0.17500848369506497 4.151059323326423 -24882.813013649415 -2.4767352730582403e+04 -24533.717569006894 -24200.0   
110 1100 0.16775989968553626 4.098943880541624 -24882.813013649415 -2.4829817662340527e+04 -24525.835877037895 -24364.0   
111 1110 0.1644324022118398 4.131451926383935 -24882.813013649415 -2.4778543519730069e+04 -24550.15976935895 -24214.127403723713   
112 1120 0.17132546787117822 4.1651365445636115 -24882.813013649415 -2.4876260582471346e+04 -24565.629127643933 -24200.0   
113 1130 0.18505805968706598 4.207329554949385 -24882.813013649415 -2.4811000000000000e+04 -24603.658968917567 -24402.622548600128   
114 1140 0.19614847136740948 4.503696742917448 -24909.68128402508 -2.4909681284025079e+04 -24614.0 -24464.29953854942   
115 1150 0.1868102428020755 4.530971159335988 -24909.68128402508 -2.4821857292607729e+04 -24614.0 -24242.91172501683   
116 1160 0.17119927428095558 4.723503305969805 -24909.68128402508 -2.4904531795555497e+04 -24625.54156579821 -24461.50869410275   
117 1170 0.15239640382379155 4.750810615391921 -24909.68128402508 -2.4803329810794821e+04 -24671.020888661114 -24212.6221976816   
118 1180 0.1409578037773729 4.568474042606513 -24948.91271474335 -2.4948912714743350e+04 -24676.41672820772 -24427.0   
119 1190 0.13335632962710456 4.5115906487387925 -24948.91271474335 -2.4898000000000000e+04 -24673.809225547186 -24320.272812129224   
120 1200 0.12533944099480976 4.600067957418622 -24976.227157565456 -2.4976227157565456e+04 -24802.0 -24518.40792176858   
121 1210 0.11785522809120301 4.522509134978785 -24976.227157565456 -2.4894793060915199e+04 -24802.0 -24200.0   
122 1220 0.11159095444209215 4.497122722617852 -24976.227157565456 -2.4883965493499745e+04 -24606.7026892795 -24286.87337343248   
123 1230 0.11299422075429243 4.38765718483049 -24976.227157565456 -2.4961977668068273e+04 -24795.1576526437 -24367.313030707646   
124 1240 0.11444431345666603 4.33485888659185 -24976.227157565456 -2.4961399885733877e+04 -24803.519400702167 -24545.88175706458   
125 1250 0.11550882880471329 4.234013695204074 -24976.227157565456 -2.4904238131625960e+04 -24798.79781409168 -24446.83209485473   
126 1260 0.10861774367284976 4.302606589446239 -24976.227157565456 -2.4928374412608289e+04 -24766.424233872473 -24563.575085419398   
127 1270 0.09827909011102634 4.317478425403927 -24978.63517484836 -2.4978635174848361e+04 -24706.042045210477 -24483.297537961247   
128 1280 0.09147724066278666 4.404428117925162 -24978.63517484836 -2.4893757830644397e+04 -24811.011081992707 -24792.996030700637   
129 1290 0.091447233002337 4.647573264211859 -24978.63517484836 -2.4953244940788067e+04 -24815.358449570886 -24647.478963683854   
130 1300 0.09378089683738537 4.231829878443713 -24978.63517484836 -2.4966827422434399e+04 -24832.504873301237 -24596.131144963507   
131 1310 0.09725576211330357 4.220729451911132 -24978.63517484836 -2.4960808722041736e+04 -24802.0 -24671.41063212741   
132 1320 0.09437451580981882 4.291054037264306 -25276.20430171631 -2.5276204301716309e+04 -24811.79191914161 -24748.369540086955   
133 1330 0.09286554208040644 4.251331655817296 -25276.20430171631 -2.5010247608371767e+04 -24802.0 -24748.262483439445   
134 1340 0.09474070439894117 4.545783312627811 -25276.20430171631 -2.5252142271893426e+04 -24859.046539391104 -24648.607944064395   
135 1350 0.10142628434074966 4.630679076901887 -25276.20430171631 -2.4938758745799747e+04 -24802.0 -24468.173547238715   
136 1360 0.10872310972015305 4.557423961926523 -25276.20430171631 -2.4912254809786871e+04 -24802.0 -24325.686195055423   
137 1370 0.11061587375088282 4.717269503588191 -25319.881431964623 -2.5319881431964623e+04 -24839.833408003495 -24714.952868009528   
138 1380 0.11066011991778625 4.752125584515821 -25319.881431964623 -2.5142472350136333e+04 -24820.83716372829 -24714.86443137127   
139 1390 0.10771780874728852 4.7941735332316915 -25324.947642273804 -2.5324947642273804e+04 -24833.999496632445 -24568.764326063792   
140 1400 0.1134180859286132 4.869535541575502 -25324.947642273804 -2.5000025991710976e+04 -24822.930869293785 -24606.267474092074   
141 1410 0.11882138983673206 4.886076442117374 -25324.947642273804 -2.4955913935631816e+04 -24802.0 -24733.209739811646   
142 1420 0.12014784407819605 4.843545720755074 -25324.947642273804 -2.4953507414458727e+04 -24809.67855568524 -24642.127033883004   
143 1430 0.11985133248220106 4.919024480495329 -25324.947642273804 -2.4990237425284398e+04 -24802.0 -24502.49990020072   
144 1440 0.12225571022638151 5.128426217923373 -25324.947642273804 -2.4951878617048351e+04 -24802.0 -24728.0816892336   
145 1450 0.12061849498091565 5.2695266401153535 -25324.947642273804 -2.4966000000000000e+04 -24836.642693408 -24746.0   
146 1460 0.11366716203716858 5.484952126415157 -25324.947642273804 -2.5014193079360579e+04 -24810.861530638776 -24743.00851152583   
147 1470 0.11088309542799536 5.687008417020404 -25324.947642273804 -2.4979020979980196e+04 -24831.0 -24759.36975937602   
148 1480 0.11811173986237009 5.544246707159833 -25324.947642273804 -2.4899853101444660e+04 -24806.35548851321 -24802.0   
149 1490 0.1187304181077095 5.7263202918088405 -25324.947642273804 -2.4942771759368887e+04 -24802.0 -24661.442657689113   
150 1500 0.12041388799960362 6.0711462782859416 -25324.947642273804 -2.5012661401048124e+04 -24820.01089411595 -24802.0   
151 1510 0.11451857494417529 6.1393544994876015 -25367.71705958326 -2.5367717059583261e+04 -24873.78224949784 -24670.55554204539   
152 1520 0.11463339460564434 6.256914996278806 -25367.71705958326 -2.5229298368019558e+04 -24849.433927360038 -24811.214740844658   
153 1530 0.12109472173217908 6.221231380606262 -25367.71705958326 -2.5054315081780685e+04 -24855.553215653 -24802.543589018635   
154 1540 0.11912619434858791 6.077800940738696 -25367.71705958326 -2.4991768624132288e+04 -24852.002633077034 -24442.542117999787   
155 1550 0.11692460133026336 6.370159257374118 -25367.71705958326 -2.5297658711047912e+04 -24825.817335765907 -24643.0   
156 1560 0.10822651347991748 6.526343769974615 -25367.71705958326 -2.5182135430952872e+04 -24931.35991870858 -24847.330919627606   
157 1570 0.09868356472665318 6.378069986893788 -25367.71705958326 -2.5335490058599597e+04 -24899.13864502127 -24802.0   
158 1580 0.09661171175358774 6.367571967472781 -25367.71705958326 -2.5192000000000000e+04 -24994.80130323313 -24921.058489476727   
159 1590 0.09246029813605419 6.415267952123857 -25367.71705958326 -2.5264513489066398e+04 -24835.0 -24780.994738184327   
160 1600 0.08240353117259426 6.512417846956255 -25367.71705958326 -2.5265299030223734e+04 -25082.384216494873 -24812.214746579215   
161 1610 0.07739356283777206 6.5856674322329285 -25367.71705958326 -2.5364730964950038e+04 -24956.419270756545 -24807.574901658783   
162 1620 0.07212600878292635 6.508744571921617 -25378.33677089719 -2.5378336770897189e+04 -25051.32666681374 -24823.37115632361   
163 1630 0.0695998442814257 6.412396428566111 -25378.33677089719 -2.5237643876661379e+04 -24966.0 -24831.0   
164 1640 0.061102597924185154 6.312295304051574 -25378.33677089719 -2.5359178210833375e+04 -24985.1044422988 -24802.0   
165 1650 0.05869958273310706 6.243682910083214 -25378.33677089719 -2.5350000000000000e+04 -25200.943498229015 -24831.0   
166 1660 0.05397142623860695 6.245344817110233 -25378.33677089719 -2.5318487877208288e+04 -24995.269670763813 -24823.78972653294   
167 1670 0.050294334945809364 6.214670546543271 -25378.33677089719 -2.5352045301537011e+04 -25236.121156375266 -24924.56262249722   
168 1680 0.048020234688291516 6.175864181716198 -25378.33677089719 -2.5368018685608306e+04 -25155.091284569324 -24833.44952987072   
169 1690 0.04537108066826863 5.932312659730096 -25378.33677089719 -2.5350000000000000e+04 -25232.916492260418 -24995.0   
170 1700 0.046135833068218335 5.916864021852144 -25378.33677089719 -2.5364520274399594e+04 -25200.891453968758 -24985.27965951466   
171 1710 0.04610815194697623 5.851307425903012 -25378.33677089719 -2.5357456723793708e+04 -25218.932914860514 -25062.152413542302   
172 1720 0.049284247104387224 5.794124946241751 -25378.33677089719 -2.5358075860263412e+04 -25343.84556759585 -24980.062612620433   
173 1730 0.052558610987556785 6.136506250870964 -25378.33677089719 -2.5319570720823711e+04 -25222.4189943944 -24841.387966079306   
174 1740 0.05106524355718058 6.4715329883040775 -25378.33677089719 -2.5349441945357430e+04 -25266.305145121947 -24993.003786524576   
175 1750 0.04438563971019679 6.568602389883979 -25378.33677089719 -2.5360375169499544e+04 -25239.99372662918 -24995.0   
176 1760 0.04211484405683708 6.480390815914319 -25378.33677089719 -2.5357576419624223e+04 -25282.157740759918 -24967.696023952423   
177 1770 0.04273725373777353 6.682302535118545 -25378.33677089719 -2.5373333050259182e+04 -25333.175766619697 -25282.007626749313   
178 1780 0.042937515584920594 6.7922891756733375 -25378.33677089719 -2.5364460062109105e+04 -25233.586642107643 -25020.250332732176   
179 1790 0.042759923435206064 6.876993097161872 -25378.33677089719 -2.5375235885914521e+04 -25198.836479991645 -24973.07320406996   
180 1800 0.04263690947372311 6.546961249138448 -25378.33677089719 -2.5377568083719594e+04 -25276.647836462696 -24969.198395297088   
181 1810 0.04211624477168548 6.6200655572294735 -25378.33677089719 -2.5344074648378406e+04 -25277.98973195583 -25048.334952666788   
182 1820 0.04319851253089472 6.79449769104278 -25378.33677089719 -2.5358540752583471e+04 -25274.257321651796 -25161.32203589749   
183 1830 0.04257109094939001 6.784360091506798 -25378.33677089719 -2.5361491852492210e+04 -25304.889085103765 -24989.36891382159   
184 1840 0.042891120668133095 6.977896832023118 -25378.33677089719 -2.5362367395833251e+04 -25291.092987736665 -25169.012386430873   
185 1850 0.04083201374648941 7.5458767364943915 -25378.33677089719 -2.5361979383479080e+04 -25245.968373466432 -25102.64227881644   
186 1860 0.03826796132731861 7.657897739715556 -25378.33677089719 -2.5362504875100200e+04 -25330.11221324568 -25255.347479147225   
187 1870 0.03638427709930865 7.737247552896367 -25378.33677089719 -2.5365075923367531e+04 -25321.44806548622 -25255.202114421965   
188 1880 0.03546543714854708 7.787176788596427 -25378.33677089719 -2.5374235349895753e+04 -25356.0 -25294.458075392846   
189 1890 0.03454705253403406 7.4376843069422565 -25389.37365651835 -2.5389373656518350e+04 -25365.746412895987 -25195.856830697034   
190 1900 0.03371572921113061 7.760222924331449 -25389.37365651835 -2.5383323682391896e+04 -25356.0 -25265.136481072488   
191 1910 0.03385192990950978 7.879244814347219 -25389.37365651835 -2.5383362761233184e+04 -25348.501704708964 -25178.385845934154   
192 1920 0.033247127461818106 8.057374444701665 -25389.37365651835 -2.5362823265647850e+04 -25350.298009315098 -25157.61072165122   
193 1930 0.03311631756711793 8.079015563427763 -25389.37365651835 -2.5369740902937483e+04 -25350.448549535547 -25287.339401798075   
194 1940 0.030732630527273163 8.122881260416085 -25389.37365651835 -2.5375198554612842e+04 -25363.42114689861 -25131.10865699222   
195 1950 0.028784857916884923 8.283112160813168 -25389.37365651835 -2.5370022192380911e+04 -25355.624435190664 -25290.247496774933   
196 1960 0.025585967923361586 8.18634981922481 -25389.37365651835 -2.5381566392233246e+04 -25360.08910402433 -25354.704689054855   
197 1970 0.022028830816249914 8.502411127559384 -25389.37365651835 -2.5387399744710896e+04 -25370.19036265944 -25345.53667208817   
198 1980 0.021180657921319027 8.44502630870354 -25389.37365651835 -2.5387296858319540e+04 -25366.618164013078 -25343.91288401493   
199 1990 0.021042114231985404 8.34575768675508 -25389.37365651835 -2.5386989793765846e+04 -25371.100536135233 -25342.54635171735   
200 2000 0.019376038317811976 8.34313443977497 -25389.37365651835 -2.5386975083848727e+04 -25377.184377651654 -25200.145243550134   
201 2010 0.01853845214103533 8.250978010228408 -25389.37365651835 -2.5386070087789063e+04 -25373.272795535104 -25268.420136884113   
202 2020 0.01709219074638555 8.122454213376056 -25389.37365651835 -2.5381752838555276e+04 -25367.955594492487 -25267.229144040783   
203 2030 0.016687184996074574 8.21872362076714 -25389.37365651835 -2.5387730189682788e+04 -25370.183638556373 -25357.543530805167   
204 2040 0.01609838520859441 8.08907692223074 -25389.822139238517 -2.5389822139238517e+04 -25382.65398827571 -25374.934583157155   
205 2050 0.015066135781404083 8.279027596304932 -25390.480068440167 -2.5390480068440167e+04 -25379.10977025216 -25311.077886213327   
206 2060 0.013876257892089678 8.146898297415973 -25390.480068440167 -2.5388294332374793e+04 -25371.156924049952 -25297.390170121533   
207 2070 0.013856994188235095 7.917176896763516 -25390.480068440167 -2.5389750178365062e+04 -25380.693829197848 -25360.736180892505   
208 2080 0.013653096922032662 7.90539759907276 -25390.480068440167 -2.5390423482131439e+04 -25385.936444463037 -25373.215954366045   
209 2090 0.012761379779191236 8.094418208301539 -25390.480068440167 -2.5387579913553913e+04 -25378.172410836774 -25312.004299966608   
210 2100 0.012622389839682845 7.8767748764697965 -25391.89489287329 -2.5391894892873290e+04 -25381.37363802053 -25376.61456538119   
211 2110 0.011385151292974693 8.04619074479687 -25391.89489287329 -2.5390024668349502e+04 -25385.452482269615 -25373.081025920168   
212 2120 0.010352819037207563 7.962012540472859 -25391.89489287329 -2.5391061239268762e+04 -25386.80600755286 -25328.665841826503   
213 2130 0.009713317574837812 7.852831432903355 -25391.89489287329 -2.5390794588244433e+04 -25387.465125599585 -25377.792702580216   
214 2140 0.009429155112341206 7.77727223318632 -25391.89489287329 -2.5391869209417036e+04 -25388.28341262096 -25356.460191865943   
215 2150 0.008405819695195205 7.951395890485938 -25391.89489287329 -2.5389092698701283e+04 -25386.879488824743 -25369.131026807467   
216 2160 0.007553834556028367 8.263190232974864 -25391.89489287329 -2.5391726513951617e+04 -25384.562674558714 -25359.317654341834   
217 2170 0.007281447778553024 8.323247435149524 -25391.89489287329 -2.5391769141668668e+04 -25389.86664384305 -25385.469159708253   
218 2180 0.006835573256494946 8.516996012782094 -25392.23125175972 -2.5392231251759720e+04 -25390.168751581903 -25375.90210165423   
219 2190 0.006656212439382409 8.846453902069037 -25392.477017652433 -2.5392477017652433e+04 -25389.676816775213 -25357.785105797768   
220 2200 0.006140363320117216 8.78953843994839 -25392.477017652433 -2.5392444574519439e+04 -25390.524994515177 -25387.087641681876   
221 2210 0.005848818475120802 8.624901832575402 -25392.477017652433 -2.5392257225975027e+04 -25388.754831632312 -25380.313637592757   
222 2220 0.005937433120801899 8.673730084331021 -25392.477017652433 -2.5391968409680205e+04 -25390.414492706306 -25382.616852451807   
223 2230 0.0059587798258387056 8.46747874673354 -25392.477017652433 -2.5392345957860445e+04 -25391.014228367618 -25381.349287011664   
224 2240 0.00568016294326706 8.276785116588396 -25392.477017652433 -2.5392196992304143e+04 -25390.354149072973 -25385.874664500378   
225 2250 0.005335977840698511 8.390775350997263 -25392.74721038415 -2.5392747210384150e+04 -25390.68472627493 -25384.724702471907   
226 2260 0.005196977675382676 8.285084291130541 -25392.806514728123 -2.5392806514728123e+04 -25391.851347288997 -25382.583853967408   
227 2270 0.004829323120118438 8.141422985660052 -25392.806514728123 -2.5392469214617784e+04 -25391.099417871406 -25388.03183165579   
228 2280 0.004763677529840079 8.079624244018202 -25392.81898161403 -2.5392818981614029e+04 -25392.141061768743 -25390.31954122779   
