% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1234, Thu Jul 14 17:22:20 2022
1 10 -0.02946966970312366 -0.005462448323155037 0.013304127123618417 0.05927596703922746 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
2 20 -0.06473685326273586 -0.016083875239888776 0.026998180013525924 0.07674790389226967 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
3 30 -0.07686251599111464 -0.028120843790416017 0.04514472554233529 0.13069195968515815 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
4 40 -0.11962722046531393 -0.023451371488148295 0.04928474357880907 0.1439855508859023 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
5 50 -0.12011876342125447 -0.027793079921747392 0.054689376030961634 0.15114231622230329 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
6 60 -0.1926212613464151 -0.053621798412712 0.07183841672176564 0.17820156186336292 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
7 70 -0.21232982084391705 -0.048555902357951104 0.0693747517488594 0.19878859279296213 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
8 80 -0.23269240919578632 -0.05559958400509232 0.09297485675877282 0.2074419962662766 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
9 90 -0.25432811823566004 -0.071537439954334 0.09379763221391862 0.16513948146449756 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
10 100 -0.2363667859611106 -0.06885539365757522 0.09752485716495621 0.1948458750502916 0.9418784526805017 0.9668793899417426 0.9815856278460127 0.9969047661556514 0.9980499647000847 1.0020572956136207 1.0064113555324974 1.0126475111852946 1.017077397019114 1.0713038702405264
