% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1234, Fri Jul  1 09:25:19 2022, <python>{}</python>
1 10 0.12670281266410816 0 0 0.12555093920625568 0.12389270002782121 0.12550174656128052 0.1260339963364183 0.1277046595714664 0.12268355339962915 0.12665903119860486 0.12815623098519735 0.12602591926816337 0.12314054408085089
2 20 0.11079604705507635 0 0 0.10497810509945239 0.10845221846980246 0.11068101905693087 0.1094553847359371 0.11202335810000351 0.10456864763814454 0.11132611967862956 0.1115125178036377 0.110393245033769 0.10711343932490719
3 30 0.10349111191514562 0 0 0.09311110022645902 0.1004929596155706 0.10014501027624897 0.1030861061427941 0.10536217178061211 0.0968045657247944 0.1031491462311296 0.10720708761291596 0.10345428096620547 0.09855266826967458
4 40 0.09669206516245928 0 0 0.08563311907563083 0.09050078125352004 0.09445270285044095 0.09565105777572543 0.098088265168116 0.08966163829646684 0.09383240839528156 0.10251541502182437 0.0931905266595394 0.09271951256052698
5 50 0.09786067660396643 0 0 0.08481613672685935 0.09051981831821802 0.0943591969568166 0.09623088226707184 0.0977644049107206 0.08931742438629603 0.09354443661870211 0.10572509939737482 0.09687143030421942 0.09226870250830775
6 60 0.0900490890407223 0 0 0.07667539018935605 0.0820360107154235 0.08585455213889273 0.08798507673843692 0.08771152699223847 0.07988281284006268 0.08625737287232556 0.09530549214705432 0.08950391177384032 0.08716124804727701
7 70 0.08721342168824696 0 0 0.0740928759041439 0.07817532319704262 0.08290525448303744 0.08678245286414253 0.08397009849206662 0.07660441100259188 0.08055305755933208 0.09282396675763609 0.08587401607347135 0.08290116082098918
8 80 0.08477249624061622 0 0 0.06906753442896095 0.07676417223410899 0.08069080374732931 0.08222714952558118 0.0816974772940685 0.07380329324643965 0.07739302213874505 0.09160766529927925 0.08248732668649175 0.08118437175560313
9 90 0.07646104324702958 0 0 0.06117315362880133 0.06854062102005144 0.07191923279558265 0.07290178657292502 0.07155853989287997 0.06557418556716295 0.0676964739765113 0.08271232882980048 0.07380383162403893 0.07472514495369445
10 100 0.067156380135769 0 0 0.05342319217522102 0.06011709003716242 0.06225857509024866 0.06415533802747227 0.06193217703760033 0.05744018982563714 0.05859734764900005 0.0712466716755282 0.06431886933664753 0.0643384609404305
11 110 0.06298989647764745 0 0 0.048808467804843526 0.054549751927824575 0.057607742293320656 0.06120057232986032 0.057504914162539854 0.054694156933298856 0.055115984908835736 0.06531180467124179 0.059859018405143426 0.06098776859663845
12 120 0.056160196788659286 0 0 0.04325201445517273 0.04949951194261515 0.05094096206348937 0.053754850599654735 0.05154700262142734 0.04711540011058491 0.048687205577473754 0.056623115183000255 0.052718034243463746 0.055337580119362746
13 130 0.055003208888394 0 0 0.0423268436279001 0.048223638676013994 0.049614131201209735 0.05269345167568178 0.05003521092873382 0.04697223057036153 0.04776059059265794 0.05310551488431661 0.052894915939105926 0.054577374366357886
14 140 0.04763402939423096 0 0 0.03674287464662924 0.04154463871788757 0.04268302332378889 0.0446819069949133 0.042989286924730696 0.04065747446149218 0.039815726064147176 0.0444598029895177 0.044540681298980055 0.047105096205859634
15 150 0.042938164326984066 0 0 0.032778466013504745 0.03783367201702495 0.0382739019046908 0.040055570085421696 0.03777610991915097 0.035826721378914614 0.03523165325390604 0.039296970379466056 0.03944789698078943 0.04224751949699777
16 160 0.038916888382610135 0 0 0.02972212805973359 0.034017565772971256 0.03447409697054707 0.03490619711904887 0.034143883782273114 0.031784035660150686 0.03198891145534097 0.03516501370168321 0.03542040210013784 0.03795119290221788
17 170 0.04029465306795879 0 0 0.030782489904809886 0.03702353579706744 0.03611618996263476 0.03567299716947257 0.035307250284666414 0.03352462113564222 0.03225579872356519 0.03653583118161503 0.03659132889088564 0.038728500047516976
18 180 0.03889436609801852 0 0 0.029385730418647064 0.035298164883386114 0.034474883009648745 0.0331605687257743 0.03362604999742152 0.03263370656445512 0.03099700827518851 0.034340228136698535 0.03561731963875914 0.036534066815448615
19 190 0.03545315778758264 0 0 0.02594978364502623 0.031161450446375052 0.031357050787852385 0.0300277019715832 0.03044393000683422 0.02988220743599062 0.027468501293055426 0.03005762447747061 0.032963234098476055 0.033292446572763264
20 200 0.03237242128741175 0 0 0.023024335550365642 0.028263828595414493 0.028606121395218394 0.0273526391182964 0.027461594281113434 0.027110114912586983 0.024514029906825465 0.026890917683599795 0.02981368545152404 0.030196963644086496
21 210 0.03301782962411634 0 0 0.02308849677517652 0.028786751812961323 0.028723563422995303 0.027774447993357793 0.028482270029747653 0.02867533011643192 0.024220513240816963 0.02719107318032897 0.029983886550489048 0.031028101454144974
22 220 0.03387853713555784 0 0 0.023256724423656124 0.02927726169155303 0.028755500550189748 0.02849414435124131 0.029748736346561343 0.030398704775708423 0.02473303007343758 0.026778729224708094 0.032546318948701594 0.0316895854853632
23 230 0.03278454231000399 0 0 0.02252707612357317 0.02815699005529272 0.028018772492871262 0.027219905397137017 0.028593302519343375 0.029542166930715673 0.022677886458290667 0.025985155947092786 0.03069292892913123 0.030638254518758207
24 240 0.03202243997705963 0 0 0.021470778459854973 0.02692616365518877 0.027644132256734094 0.02653522759283288 0.027472227746894652 0.028881971158867665 0.02172816279459536 0.025301902447669982 0.029739783435328324 0.03083203522938749
25 250 0.0354228627713528 0 0 0.023312864887791516 0.029563640067177235 0.031754800139051124 0.029088737285247857 0.03035291379013133 0.03327654033364949 0.02286174009933254 0.027680390395388492 0.03275817384020631 0.03611160695475126
26 260 0.03772782222338181 0 0 0.025066203852507827 0.031232213141787143 0.03350593299722385 0.031005054289578095 0.03262312602925912 0.036864130333781615 0.02367390300164975 0.02847162658216416 0.03514168338620031 0.038706592876575394
27 270 0.03628637340883933 0 0 0.023772893400856355 0.029727030657503532 0.03159895682862062 0.02908254836465382 0.031012113784274976 0.03556213769517136 0.022608081902751233 0.027431802471681532 0.03313033050734657 0.03751762644730273
28 280 0.034057553910387166 0 0 0.021299254713192294 0.02787485049744031 0.029181462599024748 0.026709934478863908 0.02881576356253326 0.033471232359384186 0.020870343340542767 0.025672972550152752 0.031602564778409184 0.03495474090864416
29 290 0.034639095647688724 0 0 0.021667900535830266 0.027442963051126198 0.029020636086167076 0.027819513759763465 0.029603463074275846 0.03457176276833052 0.021146357263281852 0.025171639506321064 0.03192616497173082 0.03562834309572924
30 300 0.033141530187429165 0 0 0.020474978191897596 0.025680397728884325 0.02732849626623356 0.026382838396885138 0.028495056234135625 0.033482937212358635 0.020373003135751206 0.023564869456416494 0.030651337525198646 0.033408528057764064
31 310 0.030385601802853313 0 0 0.01863308020987448 0.02355478202901065 0.02503559162936446 0.024218652057465827 0.025065311311359643 0.030313196677502856 0.018630294078822614 0.020663239943486175 0.02843079726709674 0.030350711723475504
32 320 0.02715460925421589 0 0 0.016783875591245456 0.02066175997426437 0.02215634815051697 0.02135097515942901 0.022517177756087452 0.026569979780447544 0.016481577097472104 0.01790309357962396 0.025402358593335356 0.026774256041841298
33 330 0.024617781050546527 0 0 0.014788459506401386 0.018594956896735532 0.020169973722052977 0.018650425413593553 0.02009686723667089 0.023715141935641247 0.014578661573171463 0.016051993469965047 0.02325765839925808 0.024449663950193132
34 340 0.02263115564729936 0 0 0.013250523856180306 0.017168374391130406 0.018494710588792415 0.017115307174929432 0.0184752253064917 0.021603082489074468 0.013296737879065395 0.014262378722575698 0.021114353611228362 0.022962423722876393
35 350 0.021348496498814318 0 0 0.012314085846854943 0.01586533744627369 0.01736713495065917 0.016432505981365177 0.01727029242906587 0.020085266593599587 0.012435964554831374 0.01341370122827512 0.019120753772297012 0.02177810082739106
36 360 0.01892927598821835 0 0 0.01030772069664908 0.014039337117488629 0.015410219579649899 0.014696816321530437 0.014750663685019141 0.01744626675718195 0.010944114807089468 0.011902407224438786 0.016910252334582 0.019024252729982885
37 370 0.017920343550148904 0 0 0.009762217459668602 0.012995370383933367 0.014599891175935048 0.014221555876356904 0.013372285959519595 0.016468235462610715 0.010061304830467572 0.010931629985239001 0.015841750612726455 0.01823647689770713
38 380 0.016425030411933765 0 0 0.00883637383147236 0.011718395163727318 0.013154713490257403 0.013118458455270623 0.011883058121947388 0.015094445517315655 0.009069011113253065 0.009747361606107646 0.01449421228286947 0.01674698063713993
39 390 0.016463499974516217 0 0 0.008768208806005422 0.01169875666361395 0.01357539206277864 0.013142504550999315 0.01183305129861269 0.015038603967760905 0.008924716923558325 0.010102246615065742 0.014481713611997375 0.017240578250763267
40 400 0.01661272427641332 0 0 0.008897415070848283 0.011373715217387453 0.014062705486400378 0.013284113338303719 0.011663173114534686 0.015097267509456459 0.008971647381683531 0.0101818285775539 0.014482249206005476 0.017908124937870005
41 410 0.015703119606580267 0 0 0.008201304474219238 0.010826766998367255 0.01322998203102519 0.012460091302686596 0.010943943052834564 0.014059821129663195 0.008306119748659042 0.009584125497911605 0.013754023248267473 0.01700170131796272
42 420 0.014897714862943105 0 0 0.007644738538089183 0.010169384054306726 0.012593901134374556 0.011538979684950216 0.010282885125924584 0.013530516751623384 0.007769424415476654 0.008905282834779909 0.013174840084184885 0.015762666323098452
43 430 0.014744327057698774 0 0 0.007509249925503277 0.009812325405838804 0.012203848806215771 0.011245631811987204 0.009947710631608393 0.013602094301003533 0.007771240101981195 0.008863990712955261 0.012872993830739731 0.015320889382829805
44 440 0.014173590249175626 0 0 0.007101476060688042 0.009292734040061774 0.011905390538022228 0.010911908419861593 0.009280906065123367 0.012878698469854443 0.007459093881912099 0.008563196951780035 0.01221715112439433 0.014923292313878173
45 450 0.01390576490173669 0 0 0.007015072194912092 0.009051488897785192 0.011718819805112262 0.011077738478366059 0.00907045120920879 0.012929610449817155 0.00716716875645247 0.008252829763270651 0.011707375425044228 0.014472962476776355
46 460 0.013352666702315427 0 0 0.006671043496822542 0.008603478596513345 0.011759482650297158 0.01075206151385573 0.008313788061828668 0.012404332643036212 0.006788421852943065 0.008005748534486629 0.011005586166966768 0.014477683788223764
47 470 0.012305878040590735 0 0 0.006266118864616032 0.007831916629764003 0.010988917428363755 0.009979054965674274 0.007496067769628975 0.010850984273828003 0.0062028429786092 0.007479067681040713 0.010216770382054619 0.013396326620518805
48 480 0.010896642443176814 0 0 0.005276912450668714 0.0068022667661271395 0.009698671150794114 0.008922724948083164 0.006634314075395715 0.009481875886756344 0.005396884893187156 0.006413423748633486 0.009050731602995238 0.01176444112012849
49 490 0.009897957049826529 0 0 0.004715146740834605 0.005970138440047387 0.008663685275935135 0.00810417850430972 0.006012896065192006 0.008595337052466047 0.004771192349780533 0.005947418899793257 0.008157210695039835 0.01054384499423344
50 500 0.008882126131940143 0 0 0.004215336463454021 0.005372453667495007 0.007809060333654695 0.007135670447871848 0.005391707795863879 0.007651706075926466 0.0041267767523925575 0.005313878170270411 0.00726144405918265 0.009363513698737233
51 510 0.008479657817632557 0 0 0.0040495601820464714 0.004996662802993674 0.007240890488455064 0.006970422817429067 0.005068234646218663 0.007164007939699838 0.0038997489752286346 0.005024260435458603 0.006788949229828268 0.00886249745396914
52 520 0.007986151329483377 0 0 0.0037856933014337618 0.004518081530946213 0.006766272490818676 0.006601386180511674 0.004681485963940916 0.006719353880507042 0.0036272912304807746 0.004701246240723458 0.006424727013696423 0.008343147908383619
